1 Day Post Growth Rank,Change in 1 Day Post Growth Rank,Sound Title,Sound Artist,Sound URL,Sound Sodatone ID,Total Post Count,Post Count 1 Day Delta,Post Count 2 Day Delta,Post Count 3 Day Delta,Post Count 7 Day Delta,Post Count 14 Day Delta,Week Over Week Growth,Chances of Reaching 50K Posts,Chances of Reaching 100K Posts,Chances of Reaching 500K Posts,Chances of Reaching 1M posts,5 Day Post Count Growth Rate,7 Day Delta Over Total Posts,7 Day Delta Over 14 Day Delta,3 Day Delta Over 7 Day Delta,2 Day Delta Over 3 Day Delta,1 Day Delta Over 3 Day Delta
643,-45,Kno One,Kevin Gates,https://m.tiktok.com/h5/share/music/227356840110637056.html?language=en&source=h5_m&u_code=e0chlda27e6hc8&_d=e0chlda27e6hc8&share_music_id=227356840110637056,26898251,12367,8.0,23.0,43.0,119.0,187.0,0.75,0.303,0.174,0.035,0.016,0.0013145722771313703,0.0096223821460338,0.6363636363636364,0.36134453781512604,0.5348837209302325,0.18604651162790697
644,-136,Playinwitme (feat. Kehlani),KYLE,https://m.tiktok.com/h5/share/music/6741775894748203781.html?language=en&source=h5_m&u_code=e0ch9i0dj2e0j2&_d=e0ch9i0dj2e0j2&share_music_id=6741775894748203781,10522146,22416,8.0,19.0,30.0,101.0,312.0,-0.5213270142180095,0.496,0.283,0.035,0.016,0.0005719494539671358,0.004505710206995003,0.32371794871794873,0.297029702970297,0.6333333333333333,0.26666666666666666
645,-296,So Sweet,Pink Sweat$,https://m.tiktok.com/h5/share/music/6927246756925147138.html?language=en&source=h5_m&u_code=e0ci1ge6ml6gci&_d=e0ci1ge6ml6gci&share_music_id=6927246756925147138,395165914,3168,8.0,41.0,43.0,122.0,464.0,-0.6432748538011696,0.102,0.058,0.035,0.016,0.005386341776210382,0.03851010101010101,0.2629310344827586,0.3524590163934426,0.9534883720930233,0.18604651162790697
646,-325,Symphony (feat. Zara Larsson) - Dash Berlin Remix,Clean Bandit,https://m.tiktok.com/h5/share/music/6705013824711297025.html?language=en&source=h5_m&u_code=e0chdjjl30g9ll&_d=e0chdjjl30g9ll&share_music_id=6705013824711297025,147652931,3406,7.0,21.0,59.0,148.0,263.0,0.28695652173913044,0.102,0.058,0.035,0.016,0.006327224974631491,0.04345273047563124,0.5627376425855514,0.39864864864864863,0.3559322033898305,0.11864406779661017
647,-137,Life Goes On,Oliver Tree,https://m.tiktok.com/h5/share/music/7009335984101886726.html?language=en&source=h5_m&u_code=e0ci1143ig2a66&_d=e0ci1143ig2a66&share_music_id=7009335984101886726,424066337,19156,7.0,18.0,40.0,168.0,546.0,-0.5555555555555556,0.303,0.174,0.035,0.016,0.0009313617764940651,0.008770098141574442,0.3076923076923077,0.23809523809523808,0.45,0.175
648,-332,Soap,Melanie Martinez,https://m.tiktok.com/h5/share/music/7027879408929082158.html?language=en&source=h5_m&u_code=e0ci7mb6ma16gj&_d=e0ci7mb6ma16gj&share_music_id=7027879408929082158,436868341,4541,7.0,46.0,63.0,182.0,422.0,-0.24166666666666667,0.102,0.058,0.035,0.016,0.005362649148679448,0.040079277692138295,0.4312796208530806,0.34615384615384615,0.7301587301587301,0.1111111111111111
649,-107,Dollhouse,Melanie Martinez,https://m.tiktok.com/h5/share/music/7060683960140991237.html?language=en&source=h5_m&u_code=e0cheklhd055e0&_d=e0cheklhd055e0&share_music_id=7060683960140991237,468187985,357,7.0,11.0,98.0,285.0,300.0,18.0,0.102,0.058,0.035,0.016,0.23285351397121085,0.7983193277310925,0.95,0.34385964912280703,0.11224489795918367,0.07142857142857142
650,+13,Back In Blood (feat. Lil Durk),Pooh Shiesty,https://m.tiktok.com/h5/share/music/6928969815218473734.html?language=en&source=h5_m&u_code=e0chgd01kj9fl1&_d=e0chgd01kj9fl1&share_music_id=6928969815218473734,299592059,3503,7.0,17.0,45.0,113.0,131.0,5.277777777777778,0.102,0.058,0.035,0.016,0.003810183581572514,0.03225806451612903,0.8625954198473282,0.39823008849557523,0.37777777777777777,0.15555555555555556
651,-105,Get Ugly,Jason Derulo,https://m.tiktok.com/h5/share/music/7052707374695451397.html?language=en&source=h5_m&u_code=e0chclbkc2806d&_d=e0chclbkc2806d&share_music_id=7052707374695451397,456046826,1646,6.0,8.0,25.0,102.0,418.0,-0.6772151898734177,0.102,0.058,0.035,0.016,0.006167509559639817,0.061968408262454436,0.24401913875598086,0.24509803921568626,0.32,0.24
652,-203,Die Young,Roddy Ricch,https://m.tiktok.com/h5/share/music/6704958056670693378.html?language=en&source=h5_m&u_code=e0chm0f306a7j0&_d=e0chm0f306a7j0&share_music_id=6704958056670693378,2511348,17817,6.0,33.0,51.0,119.0,241.0,-0.02459016393442623,0.303,0.174,0.035,0.016,0.0009454774661203499,0.00667901442442611,0.49377593360995853,0.42857142857142855,0.6470588235294118,0.11764705882352941
653,-76,7AM,Lil Uzi Vert,https://m.tiktok.com/h5/share/music/6998748759215655682.html?language=en&source=h5_m&u_code=e0ci2l0859k4i8&_d=e0ci2l0859k4i8&share_music_id=6998748759215655682,416175872,35734,6.0,-14.0,1.0,542.0,784.0,1.2396694214876034,0.671,0.382,0.035,0.016,0.0016784268817748357,0.015167627469636761,0.6913265306122449,0.0018450184501845018,-14.0,6.0
654,-119,Body (Remix) [feat. Capo Plaza & Rondodasosa],Tion Wayne,https://m.tiktok.com/h5/share/music/7000341849718213381.html?language=en&source=h5_m&u_code=e0ci7i5k5i1ik9&_d=e0ci7i5k5i1ik9&share_music_id=7000341849718213381,416884632,388,6.0,15.0,20.0,110.0,184.0,0.4864864864864865,0.102,0.058,0.035,0.016,0.025753424657534184,0.28350515463917525,0.5978260869565217,0.18181818181818182,0.75,0.3
655,-90,Twerksum,Pooh Shiesty,https://m.tiktok.com/h5/share/music/6921150071648127750.html?language=en&source=h5_m&u_code=e0ci1894i9k9bi&_d=e0ci1894i9k9bi&share_music_id=6921150071648127750,323348256,13022,6.0,1.0,39.0,202.0,275.0,1.7671232876712328,0.303,0.174,0.035,0.016,0.001541283272452644,0.015512210105974505,0.7345454545454545,0.19306930693069307,0.02564102564102564,0.15384615384615385
656,-198,love nwantiti (feat. ElGrande Toto) - North African Remix,CKay,https://m.tiktok.com/h5/share/music/7033707332731161349.html?language=en&source=h5_m&u_code=e0chh6jja0e2ml&_d=e0chh6jja0e2ml&share_music_id=7033707332731161349,438803454,6073,6.0,23.0,45.0,103.0,772.0,-0.8460388639760837,0.102,0.058,0.035,0.016,0.0025869788730059308,0.016960316153466163,0.133419689119171,0.4368932038834951,0.5111111111111111,0.13333333333333333
657,-118,Paranoid (feat. B.o.B),Ty Dolla $ign,https://m.tiktok.com/h5/share/music/6871388412415462149.html?language=en&source=h5_m&u_code=e0ci5cfieb86j3&_d=e0ci5cfieb86j3&share_music_id=6871388412415462149,149614603,17996,6.0,10.0,50.0,184.0,225.0,3.4878048780487805,0.303,0.174,0.035,0.016,0.001237209924429921,0.010224494332073794,0.8177777777777778,0.2717391304347826,0.2,0.12
658,-9,Pree Me,Burna Boy,https://m.tiktok.com/h5/share/music/6765501246032840706.html?language=en&source=h5_m&u_code=e0ci47hd7973j4&_d=e0ci47hd7973j4&share_music_id=6765501246032840706,121715626,3067,5.0,28.0,66.0,201.0,336.0,0.4888888888888889,0.102,0.058,0.035,0.016,0.008735662843425005,0.06553635474404956,0.5982142857142857,0.3283582089552239,0.42424242424242425,0.07575757575757576
659,N/A,No Flockin,Kodak Black,https://m.tiktok.com/h5/share/music/83484323.html?language=en&source=h5_m&u_code=e0chg9bblmgieh&_d=e0chg9bblmgieh&share_music_id=83484323,97756173,2460,5.0,2456.0,2365.0,2456.0,2457.0,2455.0,0.102,0.058,0.035,0.016,0.03733518390006937,0.9983739837398374,0.9995929995929996,0.9629478827361564,1.038477801268499,0.0021141649048625794
660,-194,OUT OUT (feat. Charli XCX & Saweetie),Joel Corry,https://m.tiktok.com/h5/share/music/6993343636860356610.html?language=en&source=h5_m&u_code=e0ci660iaajfmd&_d=e0ci660iaajfmd&share_music_id=6993343636860356610,414105061,23390,5.0,21.0,66.0,125.0,205.0,0.5625,0.496,0.283,0.035,0.016,0.000908607772882219,0.005344164172723386,0.6097560975609756,0.528,0.3181818181818182,0.07575757575757576
661,-158,Shape of You (feat. Zion & Lennox) - Latin Remix,Ed Sheeran,https://m.tiktok.com/h5/share/music/7011134148421241626.html?language=en&source=h5_m&u_code=e0ci39l7295k3j&_d=e0ci39l7295k3j&share_music_id=7011134148421241626,423538958,2171,5.0,18.0,35.0,177.0,235.0,2.0517241379310347,0.102,0.058,0.035,0.016,0.011206328279498882,0.08152924919391985,0.7531914893617021,0.1977401129943503,0.5142857142857142,0.14285714285714285
662,-114,No Idea,Don Toliver,https://m.tiktok.com/h5/share/music/7062905477692181295.html?language=en&source=h5_m&u_code=e0ci32384c6351&_d=e0ci32384c6351&share_music_id=7062905477692181295,467473781,1245,4.0,6.0,30.0,122.0,414.0,-0.5821917808219178,0.102,0.058,0.035,0.016,0.013064329419546845,0.09799196787148594,0.2946859903381642,0.2459016393442623,0.2,0.13333333333333333
663,-39,See You Again (feat. Charlie Puth),Wiz Khalifa,https://m.tiktok.com/h5/share/music/7065353785254005510.html?language=en&source=h5_m&u_code=e0ci76elh0b9ce&_d=e0ci76elh0b9ce&share_music_id=7065353785254005510,470331769,237,4.0,16.0,23.0,119.0,nan,nan,0.102,0.058,0.035,0.016,0.08145240431795875,0.5021097046413502,nan,0.19327731092436976,0.6956521739130435,0.17391304347826086
664,N/A,23,Mike WiLL Made-It,https://m.tiktok.com/h5/share/music/6975721965327846150.html?language=en&source=h5_m&u_code=e0chibc3422acl&_d=e0chibc3422acl&share_music_id=6975721965327846150,404531620,182126,4.0,69.0,318.0,201.0,-95.0,-1.679054054054054,1.0,1.0,0.273,0.13,0.00041784690089551193,0.0011036315517828318,-2.1157894736842104,1.5820895522388059,0.2169811320754717,0.012578616352201259
665,-39,Feel It Still (Ofenbach Remix),Portugal. The Man,https://m.tiktok.com/h5/share/music/6766720607401806597.html?language=en&source=h5_m&u_code=e0chj7a7ecg07m&_d=e0chj7a7ecg07m&share_music_id=6766720607401806597,86325117,29743,4.0,23.0,46.0,151.0,328.0,-0.14689265536723164,0.496,0.283,0.035,0.016,0.000700515956945187,0.005076824799112396,0.4603658536585366,0.304635761589404,0.5,0.08695652173913043
666,-366,Clocks,Coldplay,https://m.tiktok.com/h5/share/music/7053988414697360134.html?language=en&source=h5_m&u_code=e0ci0e57ki8jam&_d=e0ci0e57ki8jam&share_music_id=7053988414697360134,459712771,12982,3.0,49.0,31.0,138.0,722.0,-0.7636986301369864,0.303,0.174,0.035,0.016,0.0005712874038847262,0.01063010321984286,0.19113573407202217,0.2246376811594203,1.5806451612903225,0.0967741935483871
667,-180,Still Think About You,A Boogie Wit da Hoodie,https://m.tiktok.com/h5/share/music/7048474240181521199.html?language=en&source=h5_m&u_code=e0ci7i9jb22895&_d=e0ci7i9jb22895&share_music_id=7048474240181521199,461008582,670,3.0,17.0,16.0,113.0,306.0,-0.41450777202072536,0.102,0.058,0.035,0.016,0.022884012539184987,0.16865671641791044,0.369281045751634,0.1415929203539823,1.0625,0.1875
668,-114,Gangsta,Kehlani,https://m.tiktok.com/h5/share/music/7050940036455336710.html?language=en&source=h5_m&u_code=e0chm7ga58c0gl&_d=e0chm7ga58c0gl&share_music_id=7050940036455336710,451788254,58574,2.0,1.0,163.0,418.0,1334.0,-0.5436681222707423,1.0,0.58,0.035,0.016,0.0009720168665462411,0.007136272066104415,0.31334332833583206,0.38995215311004783,0.006134969325153374,0.012269938650306749
669,-145,Rockabye,Clean Bandit,https://m.tiktok.com/h5/share/music/7066001060791487258.html?language=en&source=h5_m&u_code=e0ci2jlhh2b222&_d=e0ci2jlhh2b222&share_music_id=7066001060791487258,470948116,143,2.0,11.0,18.0,120.0,nan,nan,0.102,0.058,0.035,0.016,0.09863945578231288,0.8391608391608392,nan,0.15,0.6111111111111112,0.1111111111111111
670,-99,Cowboys Don’t Cry,Oliver Tree,https://m.tiktok.com/h5/share/music/7050635064912119810.html?language=en&source=h5_m&u_code=e0chfdmba2ai0k&_d=e0chfdmba2ai0k&share_music_id=7050635064912119810,459035084,3286,2.0,-7.0,16.0,1132.0,nan,nan,0.102,0.058,0.035,0.016,0.020296351637404998,0.3444917833231893,nan,0.014134275618374558,-0.4375,0.125
671,N/A,Bad Romance,Halestorm,https://m.tiktok.com/h5/share/music/6705082588463106049.html?language=en&source=h5_m&u_code=e0ci340c42ba69&_d=e0ci340c42ba69&share_music_id=6705082588463106049,35335788,5774,2.0,39.0,65.0,111.0,187.0,0.4605263157894737,0.102,0.058,0.035,0.016,0.003007413624283085,0.019224108070661588,0.5935828877005348,0.5855855855855856,0.6,0.03076923076923077
672,N/A,On Fleek,Cardi B,https://m.tiktok.com/h5/share/music/134613784.html?language=en&source=h5_m&u_code=e0chi64ebjbief&_d=e0chi64ebjbief&share_music_id=134613784,67155270,296,2.0,292.0,292.0,292.0,292.0,0.0,0.102,0.058,0.035,0.016,0.9419354838709678,0.9864864864864865,1.0,1.0,1.0,0.00684931506849315
673,-121,Still Think About You,A Boogie Wit da Hoodie,https://m.tiktok.com/h5/share/music/7003318777777523461.html?language=en&source=h5_m&u_code=e0ci1ge6ml6gci&_d=e0ci1ge6ml6gci&share_music_id=7003318777777523461,422491067,12132,1.0,1.0,80.0,246.0,894.0,-0.6203703703703703,0.303,0.174,0.035,0.016,0.002619884592425579,0.020276953511374877,0.2751677852348993,0.3252032520325203,0.0125,0.0125
674,-105,Sparks,Coldplay,https://m.tiktok.com/h5/share/music/6847690308650552069.html?language=en&source=h5_m&u_code=e0chkbhhh8dlld&_d=e0chkbhhh8dlld&share_music_id=6847690308650552069,233610129,26368,1.0,-7.0,13.0,116.0,261.0,-0.2,0.496,0.283,0.035,0.016,0.00034915406043390323,0.004399271844660194,0.4444444444444444,0.11206896551724138,-0.5384615384615384,0.07692307692307693
675,-117,That Way,Lil Uzi Vert,https://m.tiktok.com/h5/share/music/6814656152266558214.html?language=en&source=h5_m&u_code=e0ci525f5ekibb&_d=e0ci525f5ekibb&share_music_id=6814656152266558214,304545074,23068,1.0,-1.0,-20.0,144.0,154.0,13.4,0.496,0.283,0.035,0.016,0.00045968238549132,0.006242413733310213,0.935064935064935,-0.1388888888888889,0.05,-0.05
676,-212,Narco Trafficante (feat. Percy Keith),Kevin Gates,https://m.tiktok.com/h5/share/music/7063571865956059951.html?language=en&source=h5_m&u_code=e0chl97dlb6m8e&_d=e0chl97dlb6m8e&share_music_id=7063571865956059951,468331901,723,1.0,10.0,27.0,136.0,514.0,-0.6402116402116402,0.102,0.058,0.035,0.016,0.021997105643994277,0.18810511756569848,0.26459143968871596,0.19852941176470587,0.37037037037037035,0.037037037037037035
677,-12,Smack a Bitch,Rico Nasty,https://m.tiktok.com/h5/share/music/7058090450737040174.html?language=en&source=h5_m&u_code=e0ci7lkfe6ljdj&_d=e0ci7lkfe6ljdj&share_music_id=7058090450737040174,467637482,425,0.0,1.0,19.0,106.0,252.0,-0.273972602739726,0.102,0.058,0.035,0.016,0.027281746031746032,0.24941176470588236,0.42063492063492064,0.1792452830188679,0.05263157894736842,0.0
678,-129,I Am Not a Robot,MARINA,https://m.tiktok.com/h5/share/music/6531729464324264975.html?language=en&source=h5_m&u_code=e0ci511gm9ck07&_d=e0ci511gm9ck07&share_music_id=6531729464324264975,103833472,176,0.0,0.0,1.0,167.0,167.0,0.0,0.102,0.058,0.035,0.016,0.3064220183486239,0.9488636363636364,1.0,0.005988023952095809,0.0,0.0
679,-450,Sweet but Psycho - Ricky Retro Remix,Ava Max,https://m.tiktok.com/h5/share/music/6869039022665107464.html?language=en&source=h5_m&u_code=e0ci001f6m713g&_d=e0ci001f6m713g&share_music_id=6869039022665107464,183132538,3562,0.0,82.0,169.0,383.0,727.0,0.11337209302325581,0.102,0.058,0.035,0.016,0.015950272679293994,0.10752386299831555,0.5268225584594223,0.4412532637075718,0.48520710059171596,0.0
680,-133,Cake,Melanie Martinez,https://m.tiktok.com/h5/share/music/7066453063178980097.html?language=en&source=h5_m&u_code=e0ci43k3b0339b&_d=e0ci43k3b0339b&share_music_id=7066453063178980097,471468245,179,-1.0,-1.0,1.0,110.0,nan,nan,0.102,0.058,0.035,0.016,0.022857142857142857,0.6145251396648045,nan,0.00909090909090909,-1.0,-1.0
681,-161,Unstoppable,Sia,https://m.tiktok.com/h5/share/music/6964699606026406657.html?language=en&source=h5_m&u_code=e0ci7k88ak5bij&_d=e0ci7k88ak5bij&share_music_id=6964699606026406657,398894560,1626,-1.0,7.0,13.0,365.0,378.0,27.076923076923077,0.102,0.058,0.035,0.016,0.0316088246677848,0.22447724477244774,0.9656084656084656,0.03561643835616438,0.5384615384615384,-0.07692307692307693
682,-49,I Like It,Cardi B,https://m.tiktok.com/h5/share/music/7054340369265216302.html?language=en&source=h5_m&u_code=e0ci59d00lg49f&_d=e0ci59d00lg49f&share_music_id=7054340369265216302,457774041,638,-1.0,-1.0,109.0,113.0,116.0,36.666666666666664,0.102,0.058,0.035,0.016,0.038797623208668176,0.17711598746081506,0.9741379310344828,0.9646017699115044,-0.009174311926605505,-0.009174311926605505
683,-535,nan,nan,https://m.tiktok.com/h5/share/music/6890160150745712642.html?language=en&source=h5_m&u_code=e0chh7gcbh5862&_d=e0chh7gcbh5862&share_music_id=6890160150745712642,221054996,119226,-2.0,163.0,407.0,1118.0,2944.0,-0.3877327491785323,1.0,1.0,0.273,0.13,0.0013094049949255613,0.009377149279519569,0.3797554347826087,0.36404293381037567,0.4004914004914005,-0.004914004914004914
684,-426,My Truck,BRELAND,https://m.tiktok.com/h5/share/music/6742246744534288386.html?language=en&source=h5_m&u_code=e0chld9dkl88gh&_d=e0chld9dkl88gh&share_music_id=6742246744534288386,11497983,624369,-3.0,62.0,101.0,123.0,726.0,-0.7960199004975125,1.0,1.0,1.0,0.573,2.7871358622864743e-05,0.0001969988900794242,0.16942148760330578,0.8211382113821138,0.6138613861386139,-0.0297029702970297
685,-12,Leave Some Day,Kevo Muney,https://m.tiktok.com/h5/share/music/7043376901368630062.html?language=en&source=h5_m&u_code=e0ci89h2kgc8h4&_d=e0ci89h2kgc8h4&share_music_id=7043376901368630062,446912348,712,-3.0,20.0,142.0,156.0,169.0,11.0,0.102,0.058,0.035,0.016,0.048371493066752654,0.21910112359550563,0.9230769230769231,0.9102564102564102,0.14084507042253522,-0.02112676056338028
686,-13,Leave Some Day,Kevo Muney,https://m.tiktok.com/h5/share/music/7043376901368630062.html?language=en&source=h5_m&u_code=e0ci89h2kgc8h4&_d=e0ci89h2kgc8h4&share_music_id=7043376901368630062,446912348,712,-3.0,20.0,142.0,156.0,169.0,11.0,0.102,0.058,0.035,0.016,0.048371493066752654,0.21910112359550563,0.9230769230769231,0.9102564102564102,0.14084507042253522,-0.02112676056338028
687,-97,love nwantiti (feat. ElGrande Toto) - North African Remix,CKay,https://m.tiktok.com/h5/share/music/6862274651582629890.html?language=en&source=h5_m&u_code=e0ci64k6520i54&_d=e0ci64k6520i54&share_music_id=6862274651582629890,194404079,453200,-4.0,-149.0,30.0,471.0,1716.0,-0.6216867469879518,1.0,1.0,0.827,0.381,6.531321215680759e-05,0.0010392762577228598,0.2744755244755245,0.06369426751592357,-4.966666666666667,-0.13333333333333333
688,-260,Beautiful (feat. Camila Cabello),Bazzi,https://m.tiktok.com/h5/share/music/6560837544676692992.html?language=en&source=h5_m&u_code=e0ci8019bl4fj3&_d=e0ci8019bl4fj3&share_music_id=6560837544676692992,1111438,98398,-7.0,17.0,38.0,102.0,126.0,3.25,1.0,0.909,0.035,0.016,0.00014843160657888803,0.001036606435090144,0.8095238095238095,0.37254901960784315,0.4473684210526316,-0.18421052631578946
689,-326,Emiliana,CKay,https://m.tiktok.com/h5/share/music/7040679180345838342.html?language=en&source=h5_m&u_code=e0chhf0ljfd862&_d=e0chhf0ljfd862&share_music_id=7040679180345838342,444862258,23449,-8.0,23.0,59.0,163.0,536.0,-0.5630026809651475,0.496,0.283,0.035,0.016,0.000948945046677713,0.006951255917096678,0.3041044776119403,0.3619631901840491,0.3898305084745763,-0.13559322033898305
690,-114,Marry You,Bruno Mars,https://m.tiktok.com/h5/share/music/6922256995198290693.html?language=en&source=h5_m&u_code=e0ci0kb5ilg859&_d=e0ci0kb5ilg859&share_music_id=6922256995198290693,294919229,42641,-13.0,-30.0,136.0,293.0,977.0,-0.5716374269005848,0.82,0.478,0.035,0.016,0.001109700474914118,0.006871321029056542,0.2998976458546571,0.4641638225255973,-0.22058823529411764,-0.09558823529411764
691,-110,Wheels on the Bus,Melanie Martinez,https://m.tiktok.com/h5/share/music/6990070080017107718.html?language=en&source=h5_m&u_code=e0chf477fj29lj&_d=e0chf477fj29lj&share_music_id=6990070080017107718,458702655,28592,-18.0,-47.0,5.0,184.0,792.0,-0.6973684210526315,0.496,0.283,0.035,0.016,0.0004058356365671394,0.006435366536094013,0.23232323232323232,0.02717391304347826,-9.4,-3.6
692,-156,8 Letters,Why Don't We,https://m.tiktok.com/h5/share/music/6941349105381821186.html?language=en&source=h5_m&u_code=e0ci7mb6ma16gj&_d=e0ci7mb6ma16gj&share_music_id=6941349105381821186,381915396,92923,-25.0,-20.0,156.0,1633.0,1533.0,-17.33,1.0,0.909,0.035,0.016,0.002003860887140372,0.0175736900444454,1.0652315720808871,0.09552969993876301,-0.1282051282051282,-0.16025641025641027
693,-54,Milk and Cookies,Melanie Martinez,https://m.tiktok.com/h5/share/music/175732492585336832.html?language=en&source=h5_m&u_code=e0chb5lm06al7i&_d=e0chb5lm06al7i&share_music_id=175732492585336832,92582171,31405,-26.0,-67.0,-56.0,330.0,650.0,0.03125,0.671,0.382,0.035,0.016,0.000617507941661461,0.010507880910683012,0.5076923076923077,-0.1696969696969697,1.1964285714285714,0.4642857142857143
