1 Day Song Growth Rank,Change in 1 Day Song Growth Rank,1 Day Video Count Change,Song Title,Song Artist,Aggregate Video Count,Change in Video Count over Past 7 Days,Aggregate Video Views,Aggregate Video Engagements,Aggregate Sound Count,Top Performing Sound URLs
3880,+200,-1.0,Mirror Mirror,Ship Wrek,1517.0,-5.0,7234201.0,644015.0,2.0,"['https://m.tiktok.com/h5/share/music/6768446721845364737.html?language=en&source=h5_m&u_code=e0chid1hedf01c&_d=e0chid1hedf01c&share_music_id=6768446721845364737', 'https://m.tiktok.com/h5/share/music/7010826964990774021.html?language=en&source=h5_m&u_code=e0chkb8ciah5dl&_d=e0chkb8ciah5dl&share_music_id=7010826964990774021']"
3881,-38,-1.0,Go,Skooly,2170.0,-7.0,29490283.0,4697772.0,1.0,['https://m.tiktok.com/h5/share/music/6821828854525478913.html?language=en&source=h5_m&u_code=e0ci2fbj0h1822&_d=e0ci2fbj0h1822&share_music_id=6821828854525478913']
3882,+375,-1.0,Emoji,Galantis,4203.0,-18.0,10705598.0,386210.0,2.0,"['https://m.tiktok.com/h5/share/music/6620274269412657922.html?language=en&source=h5_m&u_code=e0chijj6lka8lb&_d=e0chijj6lka8lb&share_music_id=6620274269412657922', 'https://m.tiktok.com/h5/share/music/6704955744992626690.html?language=en&source=h5_m&u_code=e0chikmh8ggcb1&_d=e0chikmh8ggcb1&share_music_id=6704955744992626690']"
3883,-1610,-1.0,Bling Blaww Burr (feat. Young Dolph),Gucci Mane,964.0,-2.0,1080951.0,81568.0,1.0,['https://m.tiktok.com/h5/share/music/225191428652617728.html?language=en&source=h5_m&u_code=e0ci4bi4340lba&_d=e0ci4bi4340lba&share_music_id=225191428652617728']
3884,-3320,-1.0,My Life Would Suck Without You,Kelly Clarkson,4160.0,30.0,3329616.0,387572.0,12.0,"['https://m.tiktok.com/h5/share/music/222333760883802112.html?language=en&source=h5_m&u_code=e0chj63ea4h3hl&_d=e0chj63ea4h3hl&share_music_id=222333760883802112', 'https://m.tiktok.com/h5/share/music/6696418145084639233.html?language=en&source=h5_m&u_code=e0ci1027mk2c3k&_d=e0ci1027mk2c3k&share_music_id=6696418145084639233', 'https://m.tiktok.com/h5/share/music/7060301255826246446.html?language=en&source=h5_m&u_code=e0chc3b7ki6i82&_d=e0chc3b7ki6i82&share_music_id=7060301255826246446']"
3885,-1614,-1.0,Left Right Left,Charlie Puth,990.0,-1.0,162345.0,15411.0,1.0,['https://m.tiktok.com/h5/share/music/213425162795548672.html?language=en&source=h5_m&u_code=e0ci12g7fm3669&_d=e0ci12g7fm3669&share_music_id=213425162795548672']
3886,-216,-1.0,Matches,Cash Cash,69327.0,-3.0,14131339.0,2795856.0,3.0,"['https://m.tiktok.com/h5/share/music/205050683803385856.html?language=en&source=h5_m&u_code=e0ci912cci3253&_d=e0ci912cci3253&share_music_id=205050683803385856', 'https://m.tiktok.com/h5/share/music/224294605834457088.html?language=en&source=h5_m&u_code=e0che7klm0i9fb&_d=e0che7klm0i9fb&share_music_id=224294605834457088', 'https://m.tiktok.com/h5/share/music/6746181579686611713.html?language=en&source=h5_m&u_code=e0chicd159miaa&_d=e0chicd159miaa&share_music_id=6746181579686611713']"
3887,-55,-1.0,"Shake It (feat. Big Freedia, CupcakKe, Brooke Candy and Pabllo Vittar)",Charli XCX,202.0,0.0,2156221.0,239901.0,1.0,['https://m.tiktok.com/h5/share/music/6736018828456626178.html?language=en&source=h5_m&u_code=e0che7lkcde09d&_d=e0che7lkcde09d&share_music_id=6736018828456626178']
3888,-3019,-1.0,Pretend,Kevin Gates,201.0,-1.0,122192.0,10965.0,1.0,['https://m.tiktok.com/h5/share/music/6740538145810417666.html?language=en&source=h5_m&u_code=e0chfbc6fijag6&_d=e0chfbc6fijag6&share_music_id=6740538145810417666']
3889,-1759,-1.0,California,Charlotte Cardin,38.0,-1.0,75746.0,4860.0,1.0,['https://m.tiktok.com/h5/share/music/6701955931938228225.html?language=en&source=h5_m&u_code=e0chbci2hbl7mg&_d=e0chbci2hbl7mg&share_music_id=6701955931938228225']
3890,-249,-1.0,Dirty Dirty,Charlotte Cardin,1301.0,-3.0,2965211.0,239367.0,3.0,"['https://m.tiktok.com/h5/share/music/250710135394971648.html?language=en&source=h5_m&u_code=e0chldf9683303&_d=e0chldf9683303&share_music_id=250710135394971648', 'https://m.tiktok.com/h5/share/music/6704971745129924610.html?language=en&source=h5_m&u_code=e0chj7i3065j0m&_d=e0chj7i3065j0m&share_music_id=6704971745129924610', 'https://m.tiktok.com/h5/share/music/6988852666302597889.html?language=en&source=h5_m&u_code=e0ci723ee7jhck&_d=e0ci723ee7jhck&share_music_id=6988852666302597889']"
3891,-40,-1.0,Life Goes On - Alok Remix,Oliver Tree,169.0,-4.0,6334514.0,416128.0,1.0,['https://m.tiktok.com/h5/share/music/7042200766735534895.html?language=en&source=h5_m&u_code=e0chjbc01i2k0g&_d=e0chjbc01i2k0g&share_music_id=7042200766735534895']
3892,-23,-1.0,Radar (feat. HONNE),Whethan,1141.0,-2.0,1725051.0,107496.0,1.0,['https://m.tiktok.com/h5/share/music/6604007124915800069.html?language=en&source=h5_m&u_code=e0ci6ca6ib6646&_d=e0ci6ca6ib6646&share_music_id=6604007124915800069']
3893,-2953,-1.0,Ride on 'Em,YoungBoy Never Broke Again,1002.0,2.0,135064.0,10234.0,1.0,['https://m.tiktok.com/h5/share/music/259821802527350784.html?language=en&source=h5_m&u_code=e0chg7dlg75i7a&_d=e0chg7dlg75i7a&share_music_id=259821802527350784']
3894,+342,-1.0,Slow Down,Why Don't We,7035.0,-23.0,10287244.0,1784489.0,4.0,"['https://m.tiktok.com/h5/share/music/6907103353075927041.html?language=en&source=h5_m&u_code=e0chidi8kbd70l&_d=e0chidi8kbd70l&share_music_id=6907103353075927041', 'https://m.tiktok.com/h5/share/music/6907482298136922886.html?language=en&source=h5_m&u_code=e0ci2jlhh2b222&_d=e0ci2jlhh2b222&share_music_id=6907482298136922886', 'https://m.tiktok.com/h5/share/music/6920300515033172742.html?language=en&source=h5_m&u_code=e0ci61hhea2bb9&_d=e0ci61hhea2bb9&share_music_id=6920300515033172742']"
3895,-3294,-1.0,Look at That,O.T. Genasis,12121.0,-10.0,50537766.0,3581541.0,2.0,"['https://m.tiktok.com/h5/share/music/6694292005259840262.html?language=en&source=h5_m&u_code=e0chm3l6i363f1&_d=e0chm3l6i363f1&share_music_id=6694292005259840262', 'https://m.tiktok.com/h5/share/music/7019398989951060742.html?language=en&source=h5_m&u_code=e0ci5kmjb2blck&_d=e0ci5kmjb2blck&share_music_id=7019398989951060742']"
3896,-2741,-1.0,Back Home (feat. Summer Walker),Trey Songz,2240.0,1.0,10393590.0,2009330.0,4.0,"['https://m.tiktok.com/h5/share/music/6821359872928385026.html?language=en&source=h5_m&u_code=e0ci73mk862mic&_d=e0ci73mk862mic&share_music_id=6821359872928385026', 'https://m.tiktok.com/h5/share/music/6828591159464479493.html?language=en&source=h5_m&u_code=e0ci7ij62h50b0&_d=e0ci7ij62h50b0&share_music_id=6828591159464479493', 'https://m.tiktok.com/h5/share/music/6821604716305188866.html?language=en&source=h5_m&u_code=e0ci2a8ih9ehme&_d=e0ci2a8ih9ehme&share_music_id=6821604716305188866']"
3897,+118,-1.0,Wanna Be That Song,Brett Eldredge,6499.0,3.0,3757314.0,592966.0,2.0,"['https://m.tiktok.com/h5/share/music/6704985376370477057.html?language=en&source=h5_m&u_code=e0chg6dckmm4k5&_d=e0chg6dckmm4k5&share_music_id=6704985376370477057', 'https://m.tiktok.com/h5/share/music/166776868866609152.html?language=en&source=h5_m&u_code=e0ci2gaj21b825&_d=e0ci2gaj21b825&share_music_id=166776868866609152']"
3898,-2541,-1.0,We're Going Home,Vance Joy,1678.0,2.0,1001469.0,127023.0,1.0,['https://m.tiktok.com/h5/share/music/316442245614845952.html?language=en&source=h5_m&u_code=e0ci86hfgcki3b&_d=e0ci86hfgcki3b&share_music_id=316442245614845952']
3899,-3167,-1.0,Alive,Sia,13855.0,3.0,23767825.0,4211291.0,7.0,"['https://m.tiktok.com/h5/share/music/249079881190588416.html?language=en&source=h5_m&u_code=e0ci87agkhf8ga&_d=e0ci87agkhf8ga&share_music_id=249079881190588416', 'https://m.tiktok.com/h5/share/music/112364177.html?language=en&source=h5_m&u_code=e0ci36lc4ih0mk&_d=e0ci36lc4ih0mk&share_music_id=112364177', 'https://m.tiktok.com/h5/share/music/227592500444844032.html?language=en&source=h5_m&u_code=e0ci42m2h6b474&_d=e0ci42m2h6b474&share_music_id=227592500444844032']"
3900,-2050,-1.0,Give Me Love,Ed Sheeran,4611.0,-3.0,323005.0,136653.0,2.0,"['https://m.tiktok.com/h5/share/music/189904441989423104.html?language=en&source=h5_m&u_code=e0chm6a8g9k1h3&_d=e0chm6a8g9k1h3&share_music_id=189904441989423104', 'https://m.tiktok.com/h5/share/music/319654354871894016.html?language=en&source=h5_m&u_code=e0chibg84707d9&_d=e0chibg84707d9&share_music_id=319654354871894016']"
3901,-2443,-1.0,Trophy,Charli XCX,512.0,0.0,894029.0,50653.0,1.0,['https://m.tiktok.com/h5/share/music/224465917131444224.html?language=en&source=h5_m&u_code=e0ci2kjckkem69&_d=e0ci2kjckkem69&share_music_id=224465917131444224']
3902,-152,-1.0,I Miss You (feat. Julia Michaels) - Matoma Remix,Clean Bandit,1677.0,-3.0,77222.0,8350.0,1.0,['https://m.tiktok.com/h5/share/music/5000000001309668222.html?language=en&source=h5_m&u_code=e0cheieh4flfdf&_d=e0cheieh4flfdf&share_music_id=5000000001309668222']
3903,-579,-1.0,Paradise (feat. KStewart),Matoma,53.0,-1.0,1040393.0,59295.0,1.0,['https://m.tiktok.com/h5/share/music/6552803218899143438.html?language=en&source=h5_m&u_code=e0chidi8kbd70l&_d=e0chidi8kbd70l&share_music_id=6552803218899143438']
3904,+56,-1.0,Loyal,Kodak Black,1315.0,-4.0,910262.0,61995.0,3.0,"['https://m.tiktok.com/h5/share/music/5000000001347841186.html?language=en&source=h5_m&u_code=e0ci0f43i7gkag&_d=e0ci0f43i7gkag&share_music_id=5000000001347841186', 'https://m.tiktok.com/h5/share/music/7028395362343734021.html?language=en&source=h5_m&u_code=e0ci2b89ch54l4&_d=e0ci2b89ch54l4&share_music_id=7028395362343734021', 'https://m.tiktok.com/h5/share/music/7016838394101943046.html?language=en&source=h5_m&u_code=e0ci1978kedmc6&_d=e0ci1978kedmc6&share_music_id=7016838394101943046']"
3905,-681,-1.0,We Poppin' (feat. Birdman),YoungBoy Never Broke Again,8716.0,-3.0,7019061.0,948508.0,6.0,"['https://m.tiktok.com/h5/share/music/5000000001333320716.html?language=en&source=h5_m&u_code=e0che2cd1dhceg&_d=e0che2cd1dhceg&share_music_id=5000000001333320716', 'https://m.tiktok.com/h5/share/music/5000000001404461811.html?language=en&source=h5_m&u_code=e0ci66llhd2lfm&_d=e0ci66llhd2lfm&share_music_id=5000000001404461811', 'https://m.tiktok.com/h5/share/music/6704958944873285633.html?language=en&source=h5_m&u_code=e0cha1j198d30c&_d=e0cha1j198d30c&share_music_id=6704958944873285633']"
3906,-3002,-2.0,Dead Horse,Hayley Williams,590.0,1.0,422375.0,44072.0,2.0,"['https://m.tiktok.com/h5/share/music/6818252068554278914.html?language=en&source=h5_m&u_code=e0ci76930je7c4&_d=e0ci76930je7c4&share_music_id=6818252068554278914', 'https://m.tiktok.com/h5/share/music/6823313388467128322.html?language=en&source=h5_m&u_code=e0ci5agcc2keda&_d=e0ci5agcc2keda&share_music_id=6823313388467128322']"
3907,+358,-2.0,Girls Like Girls,Hayley Kiyoko,4653.0,-15.0,6125313.0,1452246.0,14.0,"['https://m.tiktok.com/h5/share/music/25517964.html?language=en&source=h5_m&u_code=e0ci6m4hjajgk0&_d=e0ci6m4hjajgk0&share_music_id=25517964', 'https://m.tiktok.com/h5/share/music/6751020500895484678.html?language=en&source=h5_m&u_code=e0chkm5djhfhkg&_d=e0chkm5djhfhkg&share_music_id=6751020500895484678', 'https://m.tiktok.com/h5/share/music/6553082689610585088.html?language=en&source=h5_m&u_code=e0ci2d7i951l5d&_d=e0ci2d7i951l5d&share_music_id=6553082689610585088']"
3908,-3331,-2.0,Big Plans,Why Don't We,10935.0,5.0,2915112.0,464561.0,5.0,"['https://m.tiktok.com/h5/share/music/6651430438965349122.html?language=en&source=h5_m&u_code=e0chfh390jlc1e&_d=e0chfh390jlc1e&share_music_id=6651430438965349122', 'https://m.tiktok.com/h5/share/music/6690746166792948482.html?language=en&source=h5_m&u_code=e0chmfe30a0249&_d=e0chmfe30a0249&share_music_id=6690746166792948482', 'https://m.tiktok.com/h5/share/music/5000000001449022694.html?language=en&source=h5_m&u_code=e0cheljclfl66i&_d=e0cheljclfl66i&share_music_id=5000000001449022694']"
3909,-3253,-2.0,oliver kahn (feat. Boj),CKay,159.0,5.0,823500.0,49478.0,1.0,['https://m.tiktok.com/h5/share/music/6738463897382030082.html?language=en&source=h5_m&u_code=e0chmb9gda6lag&_d=e0chmb9gda6lag&share_music_id=6738463897382030082']
3910,-3375,-2.0,Sun Goes Down (feat. Jasmine Thompson) - Radio Mix,Robin Schulz,1903.0,12.0,5612968.0,352646.0,5.0,"['https://m.tiktok.com/h5/share/music/224702407526772736.html?language=en&source=h5_m&u_code=e0chgkh2i3j649&_d=e0chgkh2i3j649&share_music_id=224702407526772736', 'https://m.tiktok.com/h5/share/music/7020641560660413189.html?language=en&source=h5_m&u_code=e0chkl5d4igj8k&_d=e0chkl5d4igj8k&share_music_id=7020641560660413189', 'https://m.tiktok.com/h5/share/music/7050376893878569730.html?language=en&source=h5_m&u_code=e0chi192ij5mb8&_d=e0chi192ij5mb8&share_music_id=7050376893878569730']"
3911,-2890,-2.0,Odee,A Boogie Wit da Hoodie,959.0,-3.0,1187018.0,75174.0,2.0,"['https://m.tiktok.com/h5/share/music/6704960305161570306.html?language=en&source=h5_m&u_code=e0ci2dkmd241ji&_d=e0ci2dkmd241ji&share_music_id=6704960305161570306', 'https://m.tiktok.com/h5/share/music/6955988652598119174.html?language=en&source=h5_m&u_code=e0chg1a0fh4463&_d=e0chg1a0fh4463&share_music_id=6955988652598119174']"
3912,+104,-2.0,I Might ◑,HONNE,3106.0,-10.0,1850525.0,116568.0,1.0,['https://m.tiktok.com/h5/share/music/6594265505433914114.html?language=en&source=h5_m&u_code=e0ci5gd7c2lg21&_d=e0ci5gd7c2lg21&share_music_id=6594265505433914114']
3913,-3156,-2.0,Second Chance,Shinedown,828414.0,2.0,3715071.0,619293.0,9.0,"['https://www.tiktok.com/music/Second-Chance-5383?enter_from=h5_t&source=h5_t', 'https://m.tiktok.com/h5/share/music/222613135495688192.html?language=en&source=h5_m&u_code=e0ci58lk00m934&_d=e0ci58lk00m934&share_music_id=222613135495688192', 'https://m.tiktok.com/h5/share/music/227378622020632576.html?language=en&source=h5_m&u_code=e0chi2247h9h36&_d=e0chi2247h9h36&share_music_id=227378622020632576']"
3914,+172,-2.0,Friends,Ed Sheeran,8297.0,-6.0,2625905.0,575190.0,1.0,"['https://m.tiktok.com/h5/share/music/6755806709152778241.html?language=en&source=h5_m&u_code=e0chjkf515832i&_d=e0chjkf515832i&share_music_id=6755806709152778241', 'https://m.tiktok.com/h5/share/music/6596904079190919938.html?language=en&source=h5_m&u_code=e0ci4cla1aj19i&_d=e0ci4cla1aj19i&share_music_id=6596904079190919938', 'https://m.tiktok.com/h5/share/music/6596904081447455490.html?language=en&source=h5_m&u_code=e0ci819hhdhjkb&_d=e0ci819hhdhjkb&share_music_id=6596904081447455490']"
3915,+352,-2.0,Top Shelf (feat. Bipolar Sunshine) - Perto Remix,Whethan,7512.0,-19.0,9906200.0,1214859.0,1.0,['https://m.tiktok.com/h5/share/music/6622726896012494853.html?language=en&source=h5_m&u_code=e0chejl3i3056k&_d=e0chejl3i3056k&share_music_id=6622726896012494853']
3916,-2541,-2.0,Ronda (Winners),Lil Uzi Vert,382.0,-3.0,2232196.0,388211.0,1.0,['https://m.tiktok.com/h5/share/music/6704978653144418306.html?language=en&source=h5_m&u_code=e0ci3c87ml6367&_d=e0ci3c87ml6367&share_music_id=6704978653144418306']
3917,-1389,-2.0,No Matter the Season,Sara Kays,995.0,-4.0,16177421.0,3253684.0,2.0,"['https://m.tiktok.com/h5/share/music/6792995320461527041.html?language=en&source=h5_m&u_code=e0ci3mb6j0bim1&_d=e0ci3mb6j0bim1&share_music_id=6792995320461527041', 'https://m.tiktok.com/h5/share/music/6961495605281671941.html?language=en&source=h5_m&u_code=e0chmaf8hg74ec&_d=e0chmaf8hg74ec&share_music_id=6961495605281671941']"
3918,-327,-2.0,Symphony (feat. Zara Larsson) - Alternative Version,Clean Bandit,35277.0,-7.0,2732807.0,1029080.0,4.0,"['https://m.tiktok.com/h5/share/music/271116592254717952.html?language=en&source=h5_m&u_code=e0chejalb4792m&_d=e0chejalb4792m&share_music_id=271116592254717952', 'https://m.tiktok.com/h5/share/music/221435982968082432.html?language=en&source=h5_m&u_code=e0ci1ea977714k&_d=e0ci1ea977714k&share_music_id=221435982968082432', 'https://m.tiktok.com/h5/share/music/208803926081613824.html?language=en&source=h5_m&u_code=e0ci8392e2lghj&_d=e0ci8392e2lghj&share_music_id=208803926081613824']"
3919,+120,-2.0,Hero,Weezer,11391.0,-11.0,21370984.0,2339912.0,3.0,"['https://m.tiktok.com/h5/share/music/6823777077989246978.html?language=en&source=h5_m&u_code=e0chfdkjh88jk4&_d=e0chfdkjh88jk4&share_music_id=6823777077989246978', 'https://m.tiktok.com/h5/share/music/6975773785718786049.html?language=en&source=h5_m&u_code=e0chckgd492b4f&_d=e0chckgd492b4f&share_music_id=6975773785718786049', 'https://m.tiktok.com/h5/share/music/6979247590760007682.html?language=en&source=h5_m&u_code=e0chi60c124i99&_d=e0chi60c124i99&share_music_id=6979247590760007682']"
3920,+469,-2.0,"Fuego Del Calor (feat. Ozuna, Tyga & Capo Plaza)",Scott Storch,4661.0,-23.0,13875601.0,1884611.0,3.0,"['https://m.tiktok.com/h5/share/music/6855631137750910978.html?language=en&source=h5_m&u_code=e0chi882ac5g78&_d=e0chi882ac5g78&share_music_id=6855631137750910978', 'https://m.tiktok.com/h5/share/music/7011987490420607750.html?language=en&source=h5_m&u_code=e0chejcdg4dke3&_d=e0chejcdg4dke3&share_music_id=7011987490420607750', 'https://m.tiktok.com/h5/share/music/7015629160588577541.html?language=en&source=h5_m&u_code=e0chcihj486fce&_d=e0chcihj486fce&share_music_id=7015629160588577541']"
3921,+359,-2.0,pick up the phone,Young Thug,57690.0,-32.0,69878279.0,11524375.0,42.0,"['https://m.tiktok.com/h5/share/music/222462161674047488.html?language=en&source=h5_m&u_code=e0cheife614l99&_d=e0cheife614l99&share_music_id=222462161674047488', 'https://m.tiktok.com/h5/share/music/139265189538983936.html?language=en&source=h5_m&u_code=e0ci70lheh9fah&_d=e0ci70lheh9fah&share_music_id=139265189538983936', 'https://m.tiktok.com/h5/share/music/242600104937914369.html?language=en&source=h5_m&u_code=e0chi5bd87kk5f&_d=e0chi5bd87kk5f&share_music_id=242600104937914369']"
3922,-143,-2.0,These Heaux,Bhad Bhabie,9434.0,-7.0,2093422.0,298629.0,6.0,"['https://m.tiktok.com/h5/share/music/313251953654956032.html?language=en&source=h5_m&u_code=e0chihb1g385kl&_d=e0chihb1g385kl&share_music_id=313251953654956032', 'https://m.tiktok.com/h5/share/music/269317423047356416.html?language=en&source=h5_m&u_code=e0chbk69gi9h2a&_d=e0chbk69gi9h2a&share_music_id=269317423047356416', 'https://m.tiktok.com/h5/share/music/267881956028342273.html?language=en&source=h5_m&u_code=e0ci728l9hilhk&_d=e0ci728l9hilhk&share_music_id=267881956028342273']"
3923,-3662,-2.0,Let Me Down Slowly (feat. Alessia Cara),Alec Benjamin,11540.0,118.0,22075692.0,2021216.0,22.0,"['https://m.tiktok.com/h5/share/music/7043782161354312474.html?language=en&source=h5_m&u_code=e0chldaalgefj5&_d=e0chldaalgefj5&share_music_id=7043782161354312474', 'https://m.tiktok.com/h5/share/music/6886186537898232578.html?language=en&source=h5_m&u_code=e0ci76c5kbi349&_d=e0ci76c5kbi349&share_music_id=6886186537898232578', 'https://m.tiktok.com/h5/share/music/7049773638446320410.html?language=en&source=h5_m&u_code=e0chkm15a6gkf7&_d=e0chkm15a6gkf7&share_music_id=7049773638446320410']"
3924,-3453,-2.0,All Thee Above (feat. Kevin Gates),Plies,3604.0,12.0,2118257.0,197186.0,3.0,"['https://m.tiktok.com/h5/share/music/6704957306456508417.html?language=en&source=h5_m&u_code=e0ci0j783hm10g&_d=e0ci0j783hm10g&share_music_id=6704957306456508417', 'https://m.tiktok.com/h5/share/music/7002637188232006406.html?language=en&source=h5_m&u_code=e0chlla7emjj3k&_d=e0chlla7emjj3k&share_music_id=7002637188232006406', 'https://m.tiktok.com/h5/share/music/7004229006312688389.html?language=en&source=h5_m&u_code=e0ci7109med216&_d=e0ci7109med216&share_music_id=7004229006312688389']"
3925,-3087,-2.0,Vicious,Halestorm,386.0,2.0,144009.0,22239.0,1.0,['https://m.tiktok.com/h5/share/music/6704956381461497858.html?language=en&source=h5_m&u_code=e0ci2bkkf3ba3c&_d=e0ci2bkkf3ba3c&share_music_id=6704956381461497858']
3926,+120,-2.0,Stay Forever (feat. STRFKR),Whethan,893.0,-7.0,16362679.0,2516558.0,2.0,"['https://m.tiktok.com/h5/share/music/6779118000868952066.html?language=en&source=h5_m&u_code=e0ci87lf8239mb&_d=e0ci87lf8239mb&share_music_id=6779118000868952066', 'https://m.tiktok.com/h5/share/music/7037916501755562757.html?language=en&source=h5_m&u_code=e0cheg6l9e0809&_d=e0cheg6l9e0809&share_music_id=7037916501755562757']"
3927,+946,-2.0,Fleek,PnB Rock,427589.0,-94.0,32383678.0,10671154.0,32.0,"['https://m.tiktok.com/h5/share/music/138440772.html?language=en&source=h5_m&u_code=e0chif9a0i5m4h&_d=e0chif9a0i5m4h&share_music_id=138440772', 'https://m.tiktok.com/h5/share/music/6870081.html?language=en&source=h5_m&u_code=e0ci21ea90kd4e&_d=e0ci21ea90kd4e&share_music_id=6870081', 'https://www.tiktok.com/music/Original-Sound-7827172?enter_from=h5_t&source=h5_t']"
3928,+427,-2.0,Ready or Not,Bizzy Banks,3594.0,-30.0,6127988.0,648532.0,4.0,"['https://m.tiktok.com/h5/share/music/6778700642757134337.html?language=en&source=h5_m&u_code=e0chf9l4ef091k&_d=e0chf9l4ef091k&share_music_id=6778700642757134337', 'https://m.tiktok.com/h5/share/music/6958995180565580550.html?language=en&source=h5_m&u_code=e0ci4bfjf9m2k1&_d=e0ci4bfjf9m2k1&share_music_id=6958995180565580550', 'https://m.tiktok.com/h5/share/music/7012089388205214470.html?language=en&source=h5_m&u_code=e0chji71744gei&_d=e0chji71744gei&share_music_id=7012089388205214470']"
